"id","estimate_id","pass","description","price"
24437,61725,,"Install own a/c compresser,",200.00
24438,61726,,"Install front brake pads",60.00
24439,734,,,
24440,15648,,,
24441,61727,,"Install own throttle position sensor, add antifreeze",60.00
24442,61728,,"Mount and balance two tires",24.00
24443,61728,,"Illinois state tire fee and disposal",9.00
24444,61730,,"Radiator flush",55.00
24445,61731,0,,0.00
24446,61732,,"Install fuel pump",150.00
24447,61732,,"Install belt",30.00
24448,61732,,"Balance two tires (Two front tires need replaced)",24.00
24449,61733,,"Install hub assembly",104.00
24450,61734,,"Check electrical system, replace right rear turn signal",20.00
24451,61735,,"Towing",30.00
24452,10161,,,
24453,2257,,,
24454,61736,,"Install own heater switch",65.00
24455,61736,,"Must turn heater off when car is off",
24456,61737,0,,0.00
24457,61738,,"#6 cylinder has no compression, removed valve cover on driver side and found vehicle has engine damage",100.00
24458,61739,,"Install front sway bar end links",65.00
24459,61740,,"Install water pump",97.50
24460,61740,,"Install coolant hoses and bypass hose",130.00
24461,61740,,,
24462,61741,,"Install own intake gaskets",162.00
24463,61742,,"Mount and balance two tires",24.00
24464,61742,,"Illinois user fee and disposal",9.00
24465,61743,,"Install own heater core",360.00
24466,61722,,"11/10/10 - Change four tires and wheels",12.00
24467,61744,0,,0.00
24468,61745,,"Install brake lines",130.00
24469,9193,,,
24470,61746,,"Install front brake pads and resurface one rotor",97.50
24471,61746,,"Right front wheel bearing is getting worn, needs to be replaced soon",
24472,61746,,,
24473,61746,,"Fix exhaust hanger",0.00
24474,61748,,"Towing",35.00
24475,61748,,"Install timing belt component kit",247.00
24476,61749,,"Rotate and balance tires",24.00
24477,61750,,"Rotate tires",12.00
24478,61750,,"Grease",6.00
24479,61750,,,
24480,61751,,"Install radiator",130.00
24481,61751,,"Install water pump",90.00
24482,61751,,"Rotate tires",12.00
24483,61752,,"Rotate tires",12.00
24484,61751,,"Charge a/c",0.00
24485,2300,,,
24486,61753,,"Flush and refill radiator",60.00
24487,61753,,"Install battery",0.00
24488,61753,,,
24489,61754,0,,0.00
24490,61755,,"Install rear brake pads and rotors",97.50
24491,11545,,,
24492,15600,,,
24493,61756,,"Balance four tires",24.00
24494,61757,,"Labor on brake caliper bolt",20.00
24495,61758,,"Install driver side rear window regulator w/motor",90.00
24496,61759,,"Tire repair",10.00
24497,61759,,"Mount and balance two tires",24.00
24498,61759,,"Illinois tire user fee and disposal",9.00
24499,61760,,"Install radiator",97.50
24500,61760,,"Install starter",65.00
24501,61760,,,
24502,61761,,"Scan computer, r & r pcm and test for emissions",90.00
24503,15751,,,
24504,61762,,"Install Cruise Control Release Switch",65.00
24505,61763,,"Install coolant reservoir",65.00
24506,61763,,"Flush heater core/cooling system",50.00
24507,61764,,"Clean mass air flow sensor",10.00
24508,61764,,"Install multifunction switch",97.50
24509,61765,,"Install egr pressure sensor",71.50
24510,61766,,"Install turn signal switch",130.00
24511,8682,,,
24512,61767,,"Install own front brake pads and resurface rotors",130.00
24513,61768,,"Install front brake pads",0.00
24514,61768,,"Resurface rear drums",40.00
24515,61769,,"Flush and refill radiator",55.00
24516,61770,0,,0.00
24517,61771,,"Install head lamp switch",130.00
24518,61771,,"Balance and rotate tires",24.00
24519,61772,,"Install combination switch",97.50
24520,61773,0,,0.00
24521,13357,,,
24522,61774,,"Grfease",6.00
24523,61775,,"Install spark plugs",123.50
24524,61775,,"Install fuel filter",32.50
24525,61776,,"Install intake gaskets",130.00
24526,61777,,"Scan computer, clean battery cables",30.00
24527,15938,,,
24528,15566,,,
24529,61778,0,,0.00
24530,61779,,"Mount and balance two tires and disposal",28.00
24531,61780,,"Install pitman arm",65.00
24532,61780,,"Remove and repair steering shaft",30.00
24533,61781,0,,0.00
24534,61782,,"Install fuel filter",32.50
24535,61782,,,
24536,61782,,,
24537,8009,,,
24538,61783,,"Install spark plugs, intake manifold set and fuel filter",150.00
24539,17009,,,
24540,61651,,,
24541,17008,,,
24542,61784,0,,0.00
24543,16969,,,
24544,16969,,,
24545,16965,,,
24546,16974,,,
24547,16991,,,
24548,16988,,,
24549,17013,,,
24550,17938,,,
24551,17956,,,
24552,17954,,,
24553,17939,,,
24554,61532,,,
24555,61659,,,
24556,16965,,,
24557,61785,,"Rotate tires",12.00
24558,61786,,"Scan computer and install intake manifold runner control",330.00
24559,61786,,"VIN#1FTRX128X9KB23432  License #9419
Truck #283  Mileage 48,903   Approval #6446044MT",
24560,61787,,"Install intake manifold gaskets",247.00
24561,61786,,,
24562,61788,,"Install front brake pads and rotors",90.00
24563,61789,,"Install own rear brake shoes and drums",65.00
24564,61790,0,,0.00
24565,61723,,,
24566,61723,,,
24567,61713,,,
24568,5019,,,
24569,5019,,,
24570,4966,,,
24571,61791,,"Flush and refill radiator",55.00
24572,61791,,"Install water pump",97.50
24573,5587,,,
24574,61792,,"Paid on Account   400.00",0.00
24575,61793,,"Install radiator",195.00
24576,61792,,,
24577,61794,,"Scan computer and install idle air control valve",65.00
24578,5151,,,
24579,13758,,,
24580,61795,,"Install front brake pads and rotors",97.50
24581,61795,,"Grease",6.00
24582,61796,,"Left front tire repair",10.00
24583,61797,,"Towing",95.00
24584,61797,,"Install front brake pads, rotors, hub assembly and calper",162.50
24585,61797,,"Install rear brake shoes and wheel cylinders",97.50
24586,61798,,"Install radiator",97.50
24587,16798,,,
24588,14585,,,
24589,61799,,,
24590,61800,,"Towing",30.00
24591,61800,,"Install own fuel pump",160.00
24592,13605,,,
24593,61801,,"Install own converter",100.00
24594,61802,,"Install thermostat",48.00
24595,61803,,"Towing",30.00
24596,61803,,"Install plugs and wires",97.50
24597,61804,,"Mount and balance four tires and disposal",56.00
24598,16845,,,
24599,61085,,"Install own rear brake shoes and drums",30.00
24600,61086,,"Spare tire",55.00
24601,61086,,"Install own battery cable ends",10.00
24602,61087,,"Towing",30.00
24603,61087,,"Right front tire repair",10.00
24604,61087,,"Repair on rim",35.00
24605,61087,,,
24606,61087,,"Install own battery cable ends",10.00
24607,61088,0,,0.00
24608,61089,,"Install own front brake pads, spark plugs and valve spring",455.00
24609,61090,0,,0.00
24610,14585,,,
24611,61091,,"Install own radiator",91.00
24612,61092,,"Left rear tire repair",10.00
24613,8606,,,
24614,16103,,,
24615,61727,,,
24616,61093,0,,0.00
24617,61094,0,,0.00
24618,12078,,,
24619,12078,,,
24620,12078,,,
24621,61095,,"Scan computer, install thermostat, and test for emissions",98.00
24622,61096,,"Install blower motor resistor",65.00
24623,61097,,"Towing",60.00
24624,61097,,"Install water pump",150.00
24625,61097,,"Install radiator fan assembly",100.00
24626,61098,,"Install valve cover gaskets",195.00
24627,61098,,"Tire repair",10.00
24628,61099,0,,0.00
24629,61100,,"Install wheel bearing",123.50
24630,61101,0,,0.00
24631,61102,,,150.00
24632,61103,,"Installheadgasket,oilchange,etc",475.00
24633,61103,,,90.00
24634,61103,,,
24635,61103,,,
24636,61104,,,
24637,61712,,,
24638,61712,,,
24639,61712,,,
24640,61713,,,
24641,61105,,"Mount and balance four tires and disposal",56.00
24642,61106,,,
24643,61107,,"Towing  60",0.00
24644,61107,,"Install fuel pump",150.00
24645,61108,,"Install wiper module",60.00
24646,61109,0,,0.00
24647,16983,,,
24648,61110,,"Install battery",0.00
24649,61111,,"Towingv    35.00",0.00
24650,61111,,"Install belt",39.00
24651,61104,,"Install front brake lines and hoses",65.00
24652,61104,,,
24653,61112,,"Dismount two tires",0.00
24654,61112,,"Mount and balance two tires and disposal",0.00
24655,61105,,,
24656,61113,0,,0.00
24657,61114,,"Install heater hoses",32.50
24658,61114,,"Install blend door actuator",120.00
24659,61115,0,,0.00
24660,61777,,,
24661,61116,0,,0.00
24662,61106,,"Install water pump",200.00
24663,61106,,,
24664,61106,,,
24665,61106,,,
24666,61106,,,
24667,61106,,,
24668,61106,,,
24669,61106,,,
24670,61117,0,,0.00
24671,61118,,"Install distributor",97.50
24672,61119,,"Scan computer and install spark plugs and wires",130.00
24673,61120,,"Install own transmission",260.00
24674,61121,,"Install front brake pads and resurface front rotors",132.50
24675,61122,,"Change differential fluids, transfer case fluids, and change own oil",65.00
24676,61122,,"Fix heat shield",0.00
24677,61123,,"Grease",6.00
24678,61124,0,,0.00
24679,61123,,"Left front tire repair",10.00
24680,61125,,"Scan computer and install thermostat",98.00
24681,61126,,"Install blower motor resistor",80.00
24682,15451,,,
24683,61127,,"Install horn",32.50
24684,61128,,"Transmission flush    120.00",0.00
24685,61129,0,,0.00
24686,15897,,,
24687,1623,,,
24688,61130,,"Install thermostat and gasket",78.00
24689,61130,,"Install door switch",10.00
24690,61131,,"Scan computer and install intake manifold gaskets and isolator bolts",227.50
24691,61131,,,
24692,61132,,"Towing",35.00
24693,61132,,"Install fuel pump",150.00
24694,61133,,"Install own battery and reset idle   20.00",0.00
24695,61120,,"Install own engine mounting strut",32.50
24696,61131,,,
24697,61134,,"Install thermostat",52.00
24698,16104,,,
24699,61135,0,,0.00
24700,61136,,"Scan computer, check for codes, test for emissions   20.00",0.00
24701,61137,,"Install rear brake pads and rear rotors",71.50
24702,61137,,"Install front brake pads and resurface front rotors",130.00
24703,16765,,,
24704,11791,,,
24705,61138,,"Repair oil leak   60.00",0.00
24706,15232,,,
24707,61140,0,,0.00
24708,61138,,,
24709,61138,,,
24710,61142,,"Towing",30.00
24711,61142,,"Install fuel pump",162.50
24712,16370,,,
24713,61144,0,,0.00
24714,61143,,"Towing",95.00
24715,61143,,"Install own fuel pump",130.00
24716,61145,,"Install motor mounts",60.00
24717,61147,,"Install own upper and lower ball joints  270.00",150.00
24718,61148,,"Install gas tank and fuel pump assembly",162.50
24719,61149,0,,0.00
24720,61150,,"Install battery",0.00
24721,61151,,"Scan computer and install spark plugs and wires",130.00
24722,61794,,,
24723,61152,,"Bleed clutch and add fluid",0.00
24724,10963,,,
24725,61153,,"Grease",6.00
24726,61153,,"Flush and refill radiator",60.00
24727,61154,,"`Towing",35.00
24728,61154,,"Bleed brakes and add fluid",30.00
24729,61155,,,
24730,16077,,,
24731,61155,,"Grease",6.00
24732,10123,,,
24733,61155,,,
24734,61156,,"Grease",6.00
24735,61157,,"Install rear heater core",130.00
24736,61168,0,,0.00
24737,61168,,"Tire repair",10.00
24738,61169,,"Towing",65.00
24739,61169,,"Install fuel pump  - 2.5 hours @ 65.00 per hour",162.50
24740,61170,,"Tow from to Collinsville to Pontoon Beach, IL  Policy #AA3918669",0.00
24741,61170,,,
24742,61171,0,,0.00
24743,61172,,"Install own spark plugs, change own oil in car and truck   60.00",0.00
24744,61173,,,
24745,61173,,"Clean battery cables",0.00
24746,61174,,"Install water pump",104.00
24747,61175,,"Install cooling elbow",130.00
24748,16210,,,
24749,7557,,,
24750,61176,,"Install front brake pads and rotors",97.50
24751,13601,,,
24752,61177,0,,0.00
24753,61178,,"Previous balance    196.23",0.00
24754,61178,,"Invoice #61758  346.85",0.00
24755,61178,,"Invoice #61793 - 394.73",0.00
24756,61179,,"Install blower motor",332.00
24757,61180,,"Towing",35.00
24758,61180,,"Install fuel pump",165.00
24759,61180,,,
24760,61181,,"Towing",0.00
24761,61182,,"Car diagnostics fee    30.00",0.00
24762,61183,,"Install thermostat   65.00",0.00
24763,61183,,,
24764,61182,,,
24765,61181,,,
24766,61178,,,
24767,61172,,,
24768,61170,,,
24769,61138,,,
24770,61120,,,
24771,61111,,,
24772,61184,0,,0.00
24773,61122,,,
24774,61122,,,
24775,61185,,,
24776,61185,,,
24777,61185,,"labor on differential fluids and change own oil",52.00
24778,61186,,"Install hub assembly",60.00
24779,61186,,"Install pitman arm",90.00
24780,61186,,"Install idler arm",90.00
24781,61186,,,
24782,61187,,"Install spark plugs and wires",97.50
24783,61187,,"Install battery",0.00
24784,61188,,"Tire repair",10.00
24785,61189,,,0.00
24786,61189,,,
24787,61189,,,
24788,61189,,,0.00
24789,61189,0,,0.00
24790,61190,0,,0.00
24791,61192,,"Install thermostat",65.00
24792,61192,,"Flush and refill radiator",60.00
24793,61191,,"Install battery",0.00
24794,16909,,,
24795,61193,,"Remove broken bolt and install own thermostat  97.50",0.00
24796,61194,,"Towing",0.00
24797,61194,,"Install fuel pump and fuel filter",162.50
24798,61195,,"Towing",0.00
24799,61195,,,
24800,61196,,"Remove intake manifold and install coolant hose under intake manifold
292.50",192.50
24801,61197,,"Repair passenger side door lock",40.00
24802,61195,,,
24803,61195,,,
24804,61156,,"Install oxygen sensors",65.00
24805,61156,,"Install thermostat",78.00
24806,61158,,"Flush heater core and install thermostat",65.00
24807,61158,,,
24808,671160,,"Install thermostat",65.00
24809,671160,,,
24810,61161,,"Install intake manifold gasgets",162.50
24811,61161,,"Install evap vent solenoid",97.50
24812,61162,0,,0.00
24813,61163,,"Install fuel pump",162.50
24814,61164,0,,0.00
24815,61165,,"Install resistor",35.00
24816,61166,,"Install intake gaskets    273.00",173.00
24817,61167,0,,0.00
24818,61167,,"Gift Certificate",0.00
24819,61200,,"Install window regulator with motor",90.00
24820,61201,,"Paid in full on engine   508.59",0.00
24821,61201,,"One year warranty on engine",
24822,61202,,"Scan computer, install fuel injector and test for emissions",130.00
24823,61203,,"Pressure test cooling system and replace hose clamps",20.00
24824,61204,,"Bleed brakes",30.00
24825,61145,,,
24826,61206,,"Install brake lines  130",0.00
24827,61206,,"Adjust heater cable",20.00
24828,81207,0,,0.00
24829,61208,0,,0.00
24830,11817,,,
24831,15997,,,
24832,61209,,"Spare tire repair",10.00
24833,61210,0,,0.00
24834,61723,,,
24835,61712,,,
24836,61792,,,
24837,61211,,"Scan computer and install oxygen sensor",60.00
24838,61088,,,
24839,61212,,"Scan computer and install sensors",162.50
24840,61213,,"Install ignition  cylinder",130.00
24841,61214,,"Install motor mount",65.00
24842,61215,,"Install new battery cable ends",20.00
24843,61215,,"Fixed windshield washer hose",10.00
24844,61215,,"Fixed broken wire on brake light switch",30.00
24845,13517,,,
24846,13517,,,
24847,61216,,"Grease",6.00
24848,61216,,"Rotate tires",12.00
24849,61217,,"Towing",125.00
24850,61217,,"Install belt",35.00
24851,61219,,"Towing",0.00
24852,61220,,"Install radiator",78.00
24853,61220,,"Install thermostat",65.00
24854,61196,,,
24855,61221,,"Towing",0.00
24856,61221,,,
24857,61222,,"Install used transfer case",162.50
24858,61223,,"Install water pump and thermostat",162.50
24859,61222,,"Core Charge",30.00
24860,15637,,,
24861,61224,,,0.00
24862,1527,,,
24863,61225,,"Mount and balance two tires",24.00
24864,61225,,"Tire fee and disposal",9.00
24865,61226,0,,0.00
24866,61227,,"Install cap and rotor",65.00
24867,61228,,"Install front brake pads and rotors",97.50
24868,61228,,"Install rear brake shoes",65.00
24869,61229,,,
24870,61230,,"Install water pump",90.00
24871,61231,,"Mount and balance one tire",12.00
24872,61231,,"Illinois state tire fee and disposal",4.50
24873,61229,,,
24874,61224,,,
24875,61229,,,
24876,61224,,,
24877,61218,,,
24878,61218,,,
24879,61219,,,
24880,61232,,"Install used engine   612",312.00
24881,61233,0,,0.00
24882,61234,,"Install rear wheel cylinders and brake shoes",90.00
24883,61235,,"Scan computer, install oxygen sensor, ignition coil and spark plug",97.50
24884,61236,,"Install battery",0.00
24885,61237,0,,0.00
24886,61238,,"Labor on transmission hose",65.00
24887,61237,,"Repair heat shield",20.00
24888,61239,,"Tire repair",10.00
24889,61240,,"Install ujoints",130.00
24890,61240,,"Install blower motor resistor and connector",65.00
